,HCHO Value,Location,Date,Next Date
4039,-4.9902373575605445e-05,Nuwara Eliya Proper,2020-01-24,2020-01-25
4040,,Nuwara Eliya Proper,2020-01-25,2020-01-26
4041,0.0002514555784161,Nuwara Eliya Proper,2020-01-26,2020-01-27
4042,1.5972322239645614e-05,Nuwara Eliya Proper,2020-01-27,2020-01-28
4043,2.4162307975538745e-05,Nuwara Eliya Proper,2020-01-28,2020-01-29
4044,8.765511960787914e-05,Nuwara Eliya Proper,2020-01-29,2020-01-30
4045,0.0001547180170078,Nuwara Eliya Proper,2020-01-30,2020-01-31
4046,0.0001338702093236,Nuwara Eliya Proper,2020-01-31,2020-02-01
4047,-2.0094704597125424e-05,Nuwara Eliya Proper,2020-02-01,2020-02-02
4048,2.5702771381475028e-05,Nuwara Eliya Proper,2020-02-02,2020-02-03
4049,,Nuwara Eliya Proper,2020-02-03,2020-02-04
4050,7.986340575507248e-05,Nuwara Eliya Proper,2020-02-04,2020-02-05
4051,,Nuwara Eliya Proper,2020-02-05,2020-02-06
4052,0.0001382175604029,Nuwara Eliya Proper,2020-02-06,2020-02-07
4053,0.0001317641534045,Nuwara Eliya Proper,2020-02-07,2020-02-08
4054,6.650182181808007e-05,Nuwara Eliya Proper,2020-02-08,2020-02-09
4055,0.000197386685697,Nuwara Eliya Proper,2020-02-09,2020-02-10
4056,7.765335944064576e-05,Nuwara Eliya Proper,2020-02-10,2020-02-11
4057,0.0001410900828807,Nuwara Eliya Proper,2020-02-11,2020-02-12
4058,,Nuwara Eliya Proper,2020-02-12,2020-02-13
4059,,Nuwara Eliya Proper,2020-02-13,2020-02-14
4060,,Nuwara Eliya Proper,2020-02-14,2020-02-15
4061,6.299200630407998e-05,Nuwara Eliya Proper,2020-02-15,2020-02-16
4062,0.0001506198266539,Nuwara Eliya Proper,2020-02-16,2020-02-17
4063,0.0002877540176629,Nuwara Eliya Proper,2020-02-17,2020-02-18
4064,0.0002179950063233,Nuwara Eliya Proper,2020-02-18,2020-02-19
4065,0.0001680922979635,Nuwara Eliya Proper,2020-02-19,2020-02-20
4066,0.0001587409695234,Nuwara Eliya Proper,2020-02-20,2020-02-21
4067,,Nuwara Eliya Proper,2020-02-21,2020-02-22
4068,,Nuwara Eliya Proper,2020-02-22,2020-02-23
4069,,Nuwara Eliya Proper,2020-02-23,2020-02-24
4070,2.790848919363411e-05,Nuwara Eliya Proper,2020-02-24,2020-02-25
4071,8.692230779587012e-05,Nuwara Eliya Proper,2020-02-25,2020-02-26
4072,9.321953062533168e-05,Nuwara Eliya Proper,2020-02-26,2020-02-27
4073,0.0001182545319643,Nuwara Eliya Proper,2020-02-27,2020-02-28
4074,0.0001038297582307,Nuwara Eliya Proper,2020-02-28,2020-02-29
4075,,Nuwara Eliya Proper,2020-02-29,2020-03-01
4076,0.0001610556064582,Nuwara Eliya Proper,2020-03-01,2020-03-02
4077,0.0002926211328115,Nuwara Eliya Proper,2020-03-02,2020-03-03
4078,0.0001563871088153,Nuwara Eliya Proper,2020-03-03,2020-03-04
4079,0.0001276065604158,Nuwara Eliya Proper,2020-03-04,2020-03-05
4080,,Nuwara Eliya Proper,2020-03-05,2020-03-06
4081,0.0001534530454696,Nuwara Eliya Proper,2020-03-06,2020-03-07
4082,,Nuwara Eliya Proper,2020-03-07,2020-03-08
4083,0.0002358330415345,Nuwara Eliya Proper,2020-03-08,2020-03-09
4084,0.0001269736421399,Nuwara Eliya Proper,2020-03-09,2020-03-10
4085,0.0001196201216453,Nuwara Eliya Proper,2020-03-10,2020-03-11
4086,0.0001164685805966,Nuwara Eliya Proper,2020-03-11,2020-03-12
4087,5.913030676123423e-05,Nuwara Eliya Proper,2020-03-12,2020-03-13
4088,8.650040171724271e-05,Nuwara Eliya Proper,2020-03-13,2020-03-14
4089,0.0002230960695464,Nuwara Eliya Proper,2020-03-14,2020-03-15
4090,0.0001479475968795,Nuwara Eliya Proper,2020-03-15,2020-03-16
4091,5.1034690841333934e-05,Nuwara Eliya Proper,2020-03-16,2020-03-17
4092,,Nuwara Eliya Proper,2020-03-17,2020-03-18
4093,,Nuwara Eliya Proper,2020-03-18,2020-03-19
4094,0.0001213266413022,Nuwara Eliya Proper,2020-03-19,2020-03-20
4095,0.0002310020010223,Nuwara Eliya Proper,2020-03-20,2020-03-21
4096,4.420323884869883e-05,Nuwara Eliya Proper,2020-03-21,2020-03-22
4097,9.31143988963756e-05,Nuwara Eliya Proper,2020-03-22,2020-03-23
4098,0.0002300587603312,Nuwara Eliya Proper,2020-03-23,2020-03-24
4099,0.0001561715420216,Nuwara Eliya Proper,2020-03-24,2020-03-25
4100,0.0001745791108127,Nuwara Eliya Proper,2020-03-25,2020-03-26
4101,-9.75290000242051e-05,Nuwara Eliya Proper,2020-03-26,2020-03-27
4102,0.0001705165047249,Nuwara Eliya Proper,2020-03-27,2020-03-28
4103,0.0001382194611718,Nuwara Eliya Proper,2020-03-28,2020-03-29
4104,9.987368024674012e-05,Nuwara Eliya Proper,2020-03-29,2020-03-30
4105,7.624938460239996e-05,Nuwara Eliya Proper,2020-03-30,2020-03-31
4106,5.386648690279978e-05,Nuwara Eliya Proper,2020-03-31,2020-04-01
4107,0.00011222307379,Nuwara Eliya Proper,2020-04-01,2020-04-02
4108,0.0001592264927832,Nuwara Eliya Proper,2020-04-02,2020-04-03
4109,0.0002123869982902,Nuwara Eliya Proper,2020-04-03,2020-04-04
4110,,Nuwara Eliya Proper,2020-04-04,2020-04-05
4111,0.0001614190987342,Nuwara Eliya Proper,2020-04-05,2020-04-06
4112,4.893659103010806e-05,Nuwara Eliya Proper,2020-04-06,2020-04-07
4113,0.0001316483709631,Nuwara Eliya Proper,2020-04-07,2020-04-08
4114,3.009876749553373e-05,Nuwara Eliya Proper,2020-04-08,2020-04-09
4115,0.0001537679907493,Nuwara Eliya Proper,2020-04-09,2020-04-10
4116,0.0001141103645879,Nuwara Eliya Proper,2020-04-10,2020-04-11
4117,,Nuwara Eliya Proper,2020-04-11,2020-04-12
4118,2.801437530766237e-05,Nuwara Eliya Proper,2020-04-12,2020-04-13
4119,-2.6518549703808303e-05,Nuwara Eliya Proper,2020-04-13,2020-04-14
4120,-1.3996586952596355e-05,Nuwara Eliya Proper,2020-04-14,2020-04-15
4121,4.445108781175533e-05,Nuwara Eliya Proper,2020-04-15,2020-04-16
4122,,Nuwara Eliya Proper,2020-04-16,2020-04-17
4123,,Nuwara Eliya Proper,2020-04-17,2020-04-18
4124,,Nuwara Eliya Proper,2020-04-18,2020-04-19
4125,8.102869212988206e-05,Nuwara Eliya Proper,2020-04-19,2020-04-20
4126,1.4180026992194256e-05,Nuwara Eliya Proper,2020-04-20,2020-04-21
4127,1.9146328337616464e-05,Nuwara Eliya Proper,2020-04-21,2020-04-22
4128,,Nuwara Eliya Proper,2020-04-22,2020-04-23
4129,,Nuwara Eliya Proper,2020-04-23,2020-04-24
4130,,Nuwara Eliya Proper,2020-04-24,2020-04-25
4131,0.0002089542839653,Nuwara Eliya Proper,2020-04-25,2020-04-26
4132,6.685037744020196e-05,Nuwara Eliya Proper,2020-04-26,2020-04-27
4133,8.122499539115852e-05,Nuwara Eliya Proper,2020-04-27,2020-04-28
4134,0.0001298121524562,Nuwara Eliya Proper,2020-04-28,2020-04-29
4135,4.55068792675052e-05,Nuwara Eliya Proper,2020-04-29,2020-04-30
4136,,Nuwara Eliya Proper,2020-04-30,2020-05-01
4137,0.0003253831244304,Nuwara Eliya Proper,2020-05-01,2020-05-02
4138,-0.000154887518539,Nuwara Eliya Proper,2020-05-02,2020-05-03
4139,8.531399790386687e-05,Nuwara Eliya Proper,2020-05-03,2020-05-04
4140,,Nuwara Eliya Proper,2020-05-04,2020-05-05
4141,,Nuwara Eliya Proper,2020-05-05,2020-05-06
4142,,Nuwara Eliya Proper,2020-05-06,2020-05-07
4143,,Nuwara Eliya Proper,2020-05-07,2020-05-08
4144,,Nuwara Eliya Proper,2020-05-08,2020-05-09
4145,,Nuwara Eliya Proper,2020-05-09,2020-05-10
4146,,Nuwara Eliya Proper,2020-05-10,2020-05-11
4147,,Nuwara Eliya Proper,2020-05-11,2020-05-12
4148,3.394489074923621e-05,Nuwara Eliya Proper,2020-05-12,2020-05-13
4149,,Nuwara Eliya Proper,2020-05-13,2020-05-14
4150,,Nuwara Eliya Proper,2020-05-14,2020-05-15
4151,6.379205298112547e-05,Nuwara Eliya Proper,2020-05-15,2020-05-16
4152,,Nuwara Eliya Proper,2020-05-16,2020-05-17
4153,,Nuwara Eliya Proper,2020-05-17,2020-05-18
4154,,Nuwara Eliya Proper,2020-05-18,2020-05-19
4155,,Nuwara Eliya Proper,2020-05-19,2020-05-20
4156,0.0002410867489246,Nuwara Eliya Proper,2020-05-20,2020-05-21
4157,-6.670656110435048e-05,Nuwara Eliya Proper,2020-05-21,2020-05-22
4158,,Nuwara Eliya Proper,2020-05-22,2020-05-23
4159,9.361655575049512e-05,Nuwara Eliya Proper,2020-05-23,2020-05-24
4160,2.9313758052738347e-05,Nuwara Eliya Proper,2020-05-24,2020-05-25
4161,0.0001470825570499,Nuwara Eliya Proper,2020-05-25,2020-05-26
4162,0.0002253643909505,Nuwara Eliya Proper,2020-05-26,2020-05-27
4163,,Nuwara Eliya Proper,2020-05-27,2020-05-28
4164,0.000159410971366,Nuwara Eliya Proper,2020-05-28,2020-05-29
4165,,Nuwara Eliya Proper,2020-05-29,2020-05-30
4166,6.765771051305225e-05,Nuwara Eliya Proper,2020-05-30,2020-05-31
4167,6.408926959596066e-05,Nuwara Eliya Proper,2020-05-31,2020-06-01
4168,8.56501957878967e-05,Nuwara Eliya Proper,2020-06-01,2020-06-02
4169,3.471480400613344e-05,Nuwara Eliya Proper,2020-06-02,2020-06-03
4170,0.000154368388147,Nuwara Eliya Proper,2020-06-03,2020-06-04
4171,0.0001141129517995,Nuwara Eliya Proper,2020-06-04,2020-06-05
4172,7.77897683573902e-05,Nuwara Eliya Proper,2020-06-05,2020-06-06
4173,,Nuwara Eliya Proper,2020-06-06,2020-06-07
4174,,Nuwara Eliya Proper,2020-06-07,2020-06-08
4175,,Nuwara Eliya Proper,2020-06-08,2020-06-09
4176,3.434125235164873e-05,Nuwara Eliya Proper,2020-06-09,2020-06-10
4177,,Nuwara Eliya Proper,2020-06-10,2020-06-11
4178,,Nuwara Eliya Proper,2020-06-11,2020-06-12
4179,-1.574722758284569e-05,Nuwara Eliya Proper,2020-06-12,2020-06-13
4180,0.000158933268254,Nuwara Eliya Proper,2020-06-13,2020-06-14
4181,-5.175988870682369e-06,Nuwara Eliya Proper,2020-06-14,2020-06-15
4182,-2.1458932801473935e-05,Nuwara Eliya Proper,2020-06-15,2020-06-16
4183,,Nuwara Eliya Proper,2020-06-16,2020-06-17
4184,0.0001444523663049,Nuwara Eliya Proper,2020-06-17,2020-06-18
4185,0.0001007701426017,Nuwara Eliya Proper,2020-06-18,2020-06-19
4186,2.810942446211327e-05,Nuwara Eliya Proper,2020-06-19,2020-06-20
4187,6.764394546622817e-06,Nuwara Eliya Proper,2020-06-20,2020-06-21
4188,,Nuwara Eliya Proper,2020-06-21,2020-06-22
4189,0.0001184462480999,Nuwara Eliya Proper,2020-06-22,2020-06-23
4190,,Nuwara Eliya Proper,2020-06-23,2020-06-24
4191,0.0002062121405114,Nuwara Eliya Proper,2020-06-24,2020-06-25
4192,,Nuwara Eliya Proper,2020-06-25,2020-06-26
4193,,Nuwara Eliya Proper,2020-06-26,2020-06-27
4194,1.44151457008988e-05,Nuwara Eliya Proper,2020-06-27,2020-06-28
4195,,Nuwara Eliya Proper,2020-06-28,2020-06-29
4196,5.5337856843744126e-05,Nuwara Eliya Proper,2020-06-29,2020-06-30
4197,5.53492540802816e-05,Nuwara Eliya Proper,2020-06-30,2020-07-01
4198,3.925838449686975e-05,Nuwara Eliya Proper,2020-07-01,2020-07-02
4199,-8.45016286786133e-05,Nuwara Eliya Proper,2020-07-02,2020-07-03
4200,,Nuwara Eliya Proper,2020-07-03,2020-07-04
4201,0.0002487005529016,Nuwara Eliya Proper,2020-07-04,2020-07-05
4202,2.956633827493116e-05,Nuwara Eliya Proper,2020-07-05,2020-07-06
4203,2.598555987638028e-05,Nuwara Eliya Proper,2020-07-06,2020-07-07
4204,7.669365863372583e-05,Nuwara Eliya Proper,2020-07-07,2020-07-08
4205,,Nuwara Eliya Proper,2020-07-08,2020-07-09
4206,,Nuwara Eliya Proper,2020-07-09,2020-07-10
4207,,Nuwara Eliya Proper,2020-07-10,2020-07-11
4208,,Nuwara Eliya Proper,2020-07-11,2020-07-12
4209,7.17762642088081e-05,Nuwara Eliya Proper,2020-07-12,2020-07-13
4210,0.0001633155591937,Nuwara Eliya Proper,2020-07-13,2020-07-14
4211,7.268614753835689e-05,Nuwara Eliya Proper,2020-07-14,2020-07-15
4212,,Nuwara Eliya Proper,2020-07-15,2020-07-16
4213,,Nuwara Eliya Proper,2020-07-16,2020-07-17
4214,4.08860571681486e-05,Nuwara Eliya Proper,2020-07-17,2020-07-18
4215,,Nuwara Eliya Proper,2020-07-18,2020-07-19
4216,,Nuwara Eliya Proper,2020-07-19,2020-07-20
4217,,Nuwara Eliya Proper,2020-07-20,2020-07-21
4218,0.0002360391935347,Nuwara Eliya Proper,2020-07-21,2020-07-22
4219,0.0001641782680617,Nuwara Eliya Proper,2020-07-22,2020-07-23
4220,3.940120436492337e-05,Nuwara Eliya Proper,2020-07-23,2020-07-24
4221,1.8307914429828847e-05,Nuwara Eliya Proper,2020-07-24,2020-07-25
4222,,Nuwara Eliya Proper,2020-07-25,2020-07-26
4223,,Nuwara Eliya Proper,2020-07-26,2020-07-27
4224,,Nuwara Eliya Proper,2020-07-27,2020-07-28
4225,,Nuwara Eliya Proper,2020-07-28,2020-07-29
4226,,Nuwara Eliya Proper,2020-07-29,2020-07-30
4227,,Nuwara Eliya Proper,2020-07-30,2020-07-31
4228,,Nuwara Eliya Proper,2020-07-31,2020-08-01
4229,,Nuwara Eliya Proper,2020-08-01,2020-08-02
4230,,Nuwara Eliya Proper,2020-08-02,2020-08-03
4231,,Nuwara Eliya Proper,2020-08-03,2020-08-04
4232,,Nuwara Eliya Proper,2020-08-04,2020-08-05
4233,,Nuwara Eliya Proper,2020-08-05,2020-08-06
4234,,Nuwara Eliya Proper,2020-08-06,2020-08-07
4235,,Nuwara Eliya Proper,2020-08-07,2020-08-08
4236,,Nuwara Eliya Proper,2020-08-08,2020-08-09
4237,,Nuwara Eliya Proper,2020-08-09,2020-08-10
4238,,Nuwara Eliya Proper,2020-08-10,2020-08-11
4239,,Nuwara Eliya Proper,2020-08-11,2020-08-12
4240,3.338662814463333e-05,Nuwara Eliya Proper,2020-08-12,2020-08-13
4241,-3.969807224281963e-05,Nuwara Eliya Proper,2020-08-13,2020-08-14
4242,8.667626106018816e-05,Nuwara Eliya Proper,2020-08-14,2020-08-15
4243,,Nuwara Eliya Proper,2020-08-15,2020-08-16
4244,,Nuwara Eliya Proper,2020-08-16,2020-08-17
4245,,Nuwara Eliya Proper,2020-08-17,2020-08-18
4246,6.735485344983625e-05,Nuwara Eliya Proper,2020-08-18,2020-08-19
4247,2.378187809016385e-05,Nuwara Eliya Proper,2020-08-19,2020-08-20
4248,7.405326262252661e-05,Nuwara Eliya Proper,2020-08-20,2020-08-21
4249,0.0001291053689817,Nuwara Eliya Proper,2020-08-21,2020-08-22
4250,,Nuwara Eliya Proper,2020-08-22,2020-08-23
4251,,Nuwara Eliya Proper,2020-08-23,2020-08-24
4252,,Nuwara Eliya Proper,2020-08-24,2020-08-25
4253,,Nuwara Eliya Proper,2020-08-25,2020-08-26
4254,,Nuwara Eliya Proper,2020-08-26,2020-08-27
4255,,Nuwara Eliya Proper,2020-08-27,2020-08-28
4256,,Nuwara Eliya Proper,2020-08-28,2020-08-29
4257,,Nuwara Eliya Proper,2020-08-29,2020-08-30
4258,,Nuwara Eliya Proper,2020-08-30,2020-08-31
4259,4.066184479083674e-05,Nuwara Eliya Proper,2020-08-31,2020-09-01
4260,,Nuwara Eliya Proper,2020-09-01,2020-09-02
4261,,Nuwara Eliya Proper,2020-09-02,2020-09-03
4262,,Nuwara Eliya Proper,2020-09-03,2020-09-04
4263,0.0001083789686832,Nuwara Eliya Proper,2020-09-04,2020-09-05
4264,,Nuwara Eliya Proper,2020-09-05,2020-09-06
4265,,Nuwara Eliya Proper,2020-09-06,2020-09-07
4266,,Nuwara Eliya Proper,2020-09-07,2020-09-08
4267,,Nuwara Eliya Proper,2020-09-08,2020-09-09
4268,,Nuwara Eliya Proper,2020-09-09,2020-09-10
4269,,Nuwara Eliya Proper,2020-09-10,2020-09-11
4270,,Nuwara Eliya Proper,2020-09-11,2020-09-12
4271,,Nuwara Eliya Proper,2020-09-12,2020-09-13
4272,,Nuwara Eliya Proper,2020-09-13,2020-09-14
4273,,Nuwara Eliya Proper,2020-09-14,2020-09-15
4274,,Nuwara Eliya Proper,2020-09-15,2020-09-16
4275,,Nuwara Eliya Proper,2020-09-16,2020-09-17
4276,,Nuwara Eliya Proper,2020-09-17,2020-09-18
4277,,Nuwara Eliya Proper,2020-09-18,2020-09-19
4278,,Nuwara Eliya Proper,2020-09-19,2020-09-20
4279,,Nuwara Eliya Proper,2020-09-20,2020-09-21
4280,,Nuwara Eliya Proper,2020-09-21,2020-09-22
4281,,Nuwara Eliya Proper,2020-09-22,2020-09-23
4282,,Nuwara Eliya Proper,2020-09-23,2020-09-24
4283,,Nuwara Eliya Proper,2020-09-24,2020-09-25
4284,,Nuwara Eliya Proper,2020-09-25,2020-09-26
4285,,Nuwara Eliya Proper,2020-09-26,2020-09-27
4286,,Nuwara Eliya Proper,2020-09-27,2020-09-28
4287,,Nuwara Eliya Proper,2020-09-28,2020-09-29
4288,,Nuwara Eliya Proper,2020-09-29,2020-09-30
4289,,Nuwara Eliya Proper,2020-09-30,2020-10-01
4290,,Nuwara Eliya Proper,2020-10-01,2020-10-02
4291,-4.879378151191432e-05,Nuwara Eliya Proper,2020-10-02,2020-10-03
4292,,Nuwara Eliya Proper,2020-10-03,2020-10-04
4293,7.112750198193982e-05,Nuwara Eliya Proper,2020-10-04,2020-10-05
4294,6.444454029010681e-05,Nuwara Eliya Proper,2020-10-05,2020-10-06
4295,2.9359238841637245e-05,Nuwara Eliya Proper,2020-10-06,2020-10-07
4296,,Nuwara Eliya Proper,2020-10-07,2020-10-08
4297,,Nuwara Eliya Proper,2020-10-08,2020-10-09
4298,,Nuwara Eliya Proper,2020-10-09,2020-10-10
4299,,Nuwara Eliya Proper,2020-10-10,2020-10-11
4300,,Nuwara Eliya Proper,2020-10-11,2020-10-12
4301,,Nuwara Eliya Proper,2020-10-12,2020-10-13
4302,,Nuwara Eliya Proper,2020-10-13,2020-10-14
4303,,Nuwara Eliya Proper,2020-10-14,2020-10-15
4304,,Nuwara Eliya Proper,2020-10-15,2020-10-16
4305,,Nuwara Eliya Proper,2020-10-16,2020-10-17
4306,1.863356916168653e-05,Nuwara Eliya Proper,2020-10-17,2020-10-18
4307,0.0001137325897504,Nuwara Eliya Proper,2020-10-18,2020-10-19
4308,,Nuwara Eliya Proper,2020-10-19,2020-10-20
4309,7.762867309092792e-05,Nuwara Eliya Proper,2020-10-20,2020-10-21
4310,,Nuwara Eliya Proper,2020-10-21,2020-10-22
4311,,Nuwara Eliya Proper,2020-10-22,2020-10-23
4312,1.6405422827528453e-06,Nuwara Eliya Proper,2020-10-23,2020-10-24
4313,0.0001060905371189,Nuwara Eliya Proper,2020-10-24,2020-10-25
4314,5.765260364341179e-05,Nuwara Eliya Proper,2020-10-25,2020-10-26
4315,8.459547186976746e-05,Nuwara Eliya Proper,2020-10-26,2020-10-27
4316,,Nuwara Eliya Proper,2020-10-27,2020-10-28
4317,,Nuwara Eliya Proper,2020-10-28,2020-10-29
4318,,Nuwara Eliya Proper,2020-10-29,2020-10-30
4319,,Nuwara Eliya Proper,2020-10-30,2020-10-31
4320,,Nuwara Eliya Proper,2020-10-31,2020-11-01
4321,0.0001801439200016,Nuwara Eliya Proper,2020-11-01,2020-11-02
4322,0.0002142236491755,Nuwara Eliya Proper,2020-11-02,2020-11-03
4323,,Nuwara Eliya Proper,2020-11-03,2020-11-04
4324,,Nuwara Eliya Proper,2020-11-04,2020-11-05
4325,,Nuwara Eliya Proper,2020-11-05,2020-11-06
4326,,Nuwara Eliya Proper,2020-11-06,2020-11-07
4327,-2.9483709824627867e-05,Nuwara Eliya Proper,2020-11-07,2020-11-08
4328,,Nuwara Eliya Proper,2020-11-08,2020-11-09
4329,,Nuwara Eliya Proper,2020-11-09,2020-11-10
4330,,Nuwara Eliya Proper,2020-11-10,2020-11-11
4331,,Nuwara Eliya Proper,2020-11-11,2020-11-12
4332,,Nuwara Eliya Proper,2020-11-12,2020-11-13
4333,5.552121763614652e-05,Nuwara Eliya Proper,2020-11-13,2020-11-14
4334,,Nuwara Eliya Proper,2020-11-14,2020-11-15
4335,,Nuwara Eliya Proper,2020-11-15,2020-11-16
4336,,Nuwara Eliya Proper,2020-11-16,2020-11-17
4337,,Nuwara Eliya Proper,2020-11-17,2020-11-18
4338,,Nuwara Eliya Proper,2020-11-18,2020-11-19
4339,,Nuwara Eliya Proper,2020-11-19,2020-11-20
4340,,Nuwara Eliya Proper,2020-11-20,2020-11-21
4341,,Nuwara Eliya Proper,2020-11-21,2020-11-22
4342,,Nuwara Eliya Proper,2020-11-22,2020-11-23
4343,,Nuwara Eliya Proper,2020-11-23,2020-11-24
4344,,Nuwara Eliya Proper,2020-11-24,2020-11-25
4345,,Nuwara Eliya Proper,2020-11-25,2020-11-26
4346,4.101707495414875e-05,Nuwara Eliya Proper,2020-11-26,2020-11-27
4347,4.0722158054194e-05,Nuwara Eliya Proper,2020-11-27,2020-11-28
4348,-1.4405808722905778e-05,Nuwara Eliya Proper,2020-11-28,2020-11-29
4349,-3.5370941579248674e-05,Nuwara Eliya Proper,2020-11-29,2020-11-30
4350,0.0001118550445562,Nuwara Eliya Proper,2020-11-30,2020-12-01
4351,,Nuwara Eliya Proper,2020-12-01,2020-12-02
4352,,Nuwara Eliya Proper,2020-12-02,2020-12-03
4353,,Nuwara Eliya Proper,2020-12-03,2020-12-04
4354,,Nuwara Eliya Proper,2020-12-04,2020-12-05
4355,,Nuwara Eliya Proper,2020-12-05,2020-12-06
4356,5.38102830412897e-05,Nuwara Eliya Proper,2020-12-06,2020-12-07
4357,,Nuwara Eliya Proper,2020-12-07,2020-12-08
4358,,Nuwara Eliya Proper,2020-12-08,2020-12-09
4359,0.0002231214330577,Nuwara Eliya Proper,2020-12-09,2020-12-10
4360,,Nuwara Eliya Proper,2020-12-10,2020-12-11
4361,,Nuwara Eliya Proper,2020-12-11,2020-12-12
4362,,Nuwara Eliya Proper,2020-12-12,2020-12-13
4363,-6.758583905496734e-05,Nuwara Eliya Proper,2020-12-13,2020-12-14
4364,0.0003689670671425,Nuwara Eliya Proper,2020-12-14,2020-12-15
4365,6.401898028405714e-05,Nuwara Eliya Proper,2020-12-15,2020-12-16
4366,8.736900134538711e-05,Nuwara Eliya Proper,2020-12-16,2020-12-17
4367,0.0002771661984116,Nuwara Eliya Proper,2020-12-17,2020-12-18
4368,-8.613132454580255e-05,Nuwara Eliya Proper,2020-12-18,2020-12-19
4369,,Nuwara Eliya Proper,2020-12-19,2020-12-20
4370,,Nuwara Eliya Proper,2020-12-20,2020-12-21
4371,,Nuwara Eliya Proper,2020-12-21,2020-12-22
4372,,Nuwara Eliya Proper,2020-12-22,2020-12-23
4373,,Nuwara Eliya Proper,2020-12-23,2020-12-24
4374,,Nuwara Eliya Proper,2020-12-24,2020-12-25
4375,0.0001279035072759,Nuwara Eliya Proper,2020-12-25,2020-12-26
4376,,Nuwara Eliya Proper,2020-12-26,2020-12-27
4377,,Nuwara Eliya Proper,2020-12-27,2020-12-28
4378,,Nuwara Eliya Proper,2020-12-28,2020-12-29
4379,2.577250318826315e-05,Nuwara Eliya Proper,2020-12-29,2020-12-30
4380,0.0001332655869342,Nuwara Eliya Proper,2020-12-30,2020-12-31
4381,,Nuwara Eliya Proper,2020-12-31,2021-01-01
4382,,Nuwara Eliya Proper,2021-01-01,2021-01-02
4383,,Nuwara Eliya Proper,2021-01-02,2021-01-03
4384,,Nuwara Eliya Proper,2021-01-03,2021-01-04
4385,,Nuwara Eliya Proper,2021-01-04,2021-01-05
4386,,Nuwara Eliya Proper,2021-01-05,2021-01-06
4387,,Nuwara Eliya Proper,2021-01-06,2021-01-07
4388,,Nuwara Eliya Proper,2021-01-07,2021-01-08
4389,,Nuwara Eliya Proper,2021-01-08,2021-01-09
4390,,Nuwara Eliya Proper,2021-01-09,2021-01-10
4391,,Nuwara Eliya Proper,2021-01-10,2021-01-11
4392,,Nuwara Eliya Proper,2021-01-11,2021-01-12
4393,,Nuwara Eliya Proper,2021-01-12,2021-01-13
4394,,Nuwara Eliya Proper,2021-01-13,2021-01-14
4395,,Nuwara Eliya Proper,2021-01-14,2021-01-15
4396,,Nuwara Eliya Proper,2021-01-15,2021-01-16
4397,,Nuwara Eliya Proper,2021-01-16,2021-01-17
4398,,Nuwara Eliya Proper,2021-01-17,2021-01-18
4399,,Nuwara Eliya Proper,2021-01-18,2021-01-19
4400,,Nuwara Eliya Proper,2021-01-19,2021-01-20
4401,0.0001068125785356,Nuwara Eliya Proper,2021-01-20,2021-01-21
4402,0.0001869301887765,Nuwara Eliya Proper,2021-01-21,2021-01-22
4403,0.0001061579994683,Nuwara Eliya Proper,2021-01-22,2021-01-23
4404,,Nuwara Eliya Proper,2021-01-23,2021-01-24
4405,0.0001688553276625,Nuwara Eliya Proper,2021-01-24,2021-01-25
4406,1.0221516709139655e-05,Nuwara Eliya Proper,2021-01-25,2021-01-26
4407,0.0001343015733841,Nuwara Eliya Proper,2021-01-26,2021-01-27
4408,0.0001224238430861,Nuwara Eliya Proper,2021-01-27,2021-01-28
4409,,Nuwara Eliya Proper,2021-01-28,2021-01-29
4410,,Nuwara Eliya Proper,2021-01-29,2021-01-30
4411,,Nuwara Eliya Proper,2021-01-30,2021-01-31
4412,,Nuwara Eliya Proper,2021-01-31,2021-02-01
4413,,Nuwara Eliya Proper,2021-02-01,2021-02-02
4414,,Nuwara Eliya Proper,2021-02-02,2021-02-03
4415,,Nuwara Eliya Proper,2021-02-03,2021-02-04
4416,,Nuwara Eliya Proper,2021-02-04,2021-02-05
4417,,Nuwara Eliya Proper,2021-02-05,2021-02-06
4418,,Nuwara Eliya Proper,2021-02-06,2021-02-07
4419,,Nuwara Eliya Proper,2021-02-07,2021-02-08
4420,,Nuwara Eliya Proper,2021-02-08,2021-02-09
4421,0.0001469255913887,Nuwara Eliya Proper,2021-02-09,2021-02-10
4422,0.000182039824095,Nuwara Eliya Proper,2021-02-10,2021-02-11
4423,6.099196592038759e-05,Nuwara Eliya Proper,2021-02-11,2021-02-12
4424,1.876127355439592e-05,Nuwara Eliya Proper,2021-02-12,2021-02-13
4425,,Nuwara Eliya Proper,2021-02-13,2021-02-14
4426,,Nuwara Eliya Proper,2021-02-14,2021-02-15
4427,0.000104208506148,Nuwara Eliya Proper,2021-02-15,2021-02-16
4428,0.0001972394579192,Nuwara Eliya Proper,2021-02-16,2021-02-17
4429,0.0001359928367385,Nuwara Eliya Proper,2021-02-17,2021-02-18
4430,0.0001509140828747,Nuwara Eliya Proper,2021-02-18,2021-02-19
4431,,Nuwara Eliya Proper,2021-02-19,2021-02-20
4432,,Nuwara Eliya Proper,2021-02-20,2021-02-21
4433,,Nuwara Eliya Proper,2021-02-21,2021-02-22
4434,-4.984404473979002e-06,Nuwara Eliya Proper,2021-02-22,2021-02-23
4435,6.949462057990891e-05,Nuwara Eliya Proper,2021-02-23,2021-02-24
