,HCHO Value,Location,Date,Next Date
2059,,Kurunegala Proper,2019-08-23,2019-08-24
2060,,Kurunegala Proper,2019-08-24,2019-08-25
2061,-6.727133903549927e-05,Kurunegala Proper,2019-08-25,2019-08-26
2062,,Kurunegala Proper,2019-08-26,2019-08-27
2063,0.0001135170721962,Kurunegala Proper,2019-08-27,2019-08-28
2064,-4.308123970986344e-05,Kurunegala Proper,2019-08-28,2019-08-29
2065,0.0001104637713985,Kurunegala Proper,2019-08-29,2019-08-30
2066,2.6577396711990972e-05,Kurunegala Proper,2019-08-30,2019-08-31
2067,6.707956752554541e-05,Kurunegala Proper,2019-08-31,2019-09-01
2068,8.918204765018657e-05,Kurunegala Proper,2019-09-01,2019-09-02
2069,-1.104408623759721e-05,Kurunegala Proper,2019-09-02,2019-09-03
2070,,Kurunegala Proper,2019-09-03,2019-09-04
2071,6.655727948340817e-05,Kurunegala Proper,2019-09-04,2019-09-05
2072,,Kurunegala Proper,2019-09-05,2019-09-06
2073,,Kurunegala Proper,2019-09-06,2019-09-07
2074,5.719395261656927e-05,Kurunegala Proper,2019-09-07,2019-09-08
2075,8.98148777864881e-05,Kurunegala Proper,2019-09-08,2019-09-09
2076,0.0001340254792386,Kurunegala Proper,2019-09-09,2019-09-10
2077,0.0001160963242857,Kurunegala Proper,2019-09-10,2019-09-11
2078,,Kurunegala Proper,2019-09-11,2019-09-12
2079,,Kurunegala Proper,2019-09-12,2019-09-13
2080,,Kurunegala Proper,2019-09-13,2019-09-14
2081,,Kurunegala Proper,2019-09-14,2019-09-15
2082,,Kurunegala Proper,2019-09-15,2019-09-16
2083,,Kurunegala Proper,2019-09-16,2019-09-17
2084,,Kurunegala Proper,2019-09-17,2019-09-18
2085,5.674733620253392e-05,Kurunegala Proper,2019-09-18,2019-09-19
2086,6.506322566497633e-05,Kurunegala Proper,2019-09-19,2019-09-20
2087,,Kurunegala Proper,2019-09-20,2019-09-21
2088,9.24937068696125e-05,Kurunegala Proper,2019-09-21,2019-09-22
2089,1.810667997470515e-05,Kurunegala Proper,2019-09-22,2019-09-23
2090,,Kurunegala Proper,2019-09-23,2019-09-24
2091,0.0001749232296563,Kurunegala Proper,2019-09-24,2019-09-25
2092,,Kurunegala Proper,2019-09-25,2019-09-26
2093,,Kurunegala Proper,2019-09-26,2019-09-27
2094,3.371025041083115e-05,Kurunegala Proper,2019-09-27,2019-09-28
2095,0.0004221958498841,Kurunegala Proper,2019-09-28,2019-09-29
2096,8.70373120955856e-05,Kurunegala Proper,2019-09-29,2019-09-30
2097,0.0001454748162583,Kurunegala Proper,2019-09-30,2019-10-01
2098,6.443466264349476e-05,Kurunegala Proper,2019-10-01,2019-10-02
2099,0.0001077302567442,Kurunegala Proper,2019-10-02,2019-10-03
2100,,Kurunegala Proper,2019-10-03,2019-10-04
2101,0.0002009898888507,Kurunegala Proper,2019-10-04,2019-10-05
2102,0.000258893463331,Kurunegala Proper,2019-10-05,2019-10-06
2103,-1.4490360911167954e-07,Kurunegala Proper,2019-10-06,2019-10-07
2104,6.019926816415872e-05,Kurunegala Proper,2019-10-07,2019-10-08
2105,6.614159004638946e-05,Kurunegala Proper,2019-10-08,2019-10-09
2106,0.0001017636188686,Kurunegala Proper,2019-10-09,2019-10-10
2107,0.0001660576512546,Kurunegala Proper,2019-10-10,2019-10-11
2108,,Kurunegala Proper,2019-10-11,2019-10-12
2109,-8.908489610261065e-06,Kurunegala Proper,2019-10-12,2019-10-13
2110,,Kurunegala Proper,2019-10-13,2019-10-14
2111,0.0001060791429448,Kurunegala Proper,2019-10-14,2019-10-15
2112,0.0002140748191416,Kurunegala Proper,2019-10-15,2019-10-16
2113,,Kurunegala Proper,2019-10-16,2019-10-17
2114,7.891319694176466e-05,Kurunegala Proper,2019-10-17,2019-10-18
2115,0.0002509312842807,Kurunegala Proper,2019-10-18,2019-10-19
2116,,Kurunegala Proper,2019-10-19,2019-10-20
2117,,Kurunegala Proper,2019-10-20,2019-10-21
2118,,Kurunegala Proper,2019-10-21,2019-10-22
2119,,Kurunegala Proper,2019-10-22,2019-10-23
2120,,Kurunegala Proper,2019-10-23,2019-10-24
2121,,Kurunegala Proper,2019-10-24,2019-10-25
2122,-3.1219205748626694e-05,Kurunegala Proper,2019-10-25,2019-10-26
2123,,Kurunegala Proper,2019-10-26,2019-10-27
