,HCHO Value,Location,Date,Next Date
395,4.147988255400665e-05,Kandy Proper,2020-02-01,2020-02-02
396,0.0001101811390116,Kandy Proper,2020-02-02,2020-02-03
397,8.359787684691174e-05,Kandy Proper,2020-02-03,2020-02-04
398,0.0004700131730993,Kandy Proper,2020-02-04,2020-02-05
399,3.033703627091292e-05,Kandy Proper,2020-02-05,2020-02-06
400,0.000478329760477,Kandy Proper,2020-02-06,2020-02-07
401,0.0001885921593239,Kandy Proper,2020-02-07,2020-02-08
402,0.000206615412484,Kandy Proper,2020-02-08,2020-02-09
403,0.0002099230082314,Kandy Proper,2020-02-09,2020-02-10
404,0.0001012152970348,Kandy Proper,2020-02-10,2020-02-11
405,0.0001661103129684,Kandy Proper,2020-02-11,2020-02-12
406,,Kandy Proper,2020-02-12,2020-02-13
407,7.985907723195851e-05,Kandy Proper,2020-02-13,2020-02-14
408,2.80674982805179e-05,Kandy Proper,2020-02-14,2020-02-15
409,2.8557976474641303e-05,Kandy Proper,2020-02-15,2020-02-16
410,5.939227088696713e-05,Kandy Proper,2020-02-16,2020-02-17
411,-2.991632775418153e-05,Kandy Proper,2020-02-17,2020-02-18
412,8.477630699895465e-05,Kandy Proper,2020-02-18,2020-02-19
413,8.624971456350402e-05,Kandy Proper,2020-02-19,2020-02-20
414,0.0001091362161538,Kandy Proper,2020-02-20,2020-02-21
415,9.951467357187598e-05,Kandy Proper,2020-02-21,2020-02-22
416,,Kandy Proper,2020-02-22,2020-02-23
417,,Kandy Proper,2020-02-23,2020-02-24
418,7.92462013230872e-05,Kandy Proper,2020-02-24,2020-02-25
419,2.852183108554632e-05,Kandy Proper,2020-02-25,2020-02-26
420,3.690094368802118e-05,Kandy Proper,2020-02-26,2020-02-27
421,8.417925604034724e-05,Kandy Proper,2020-02-27,2020-02-28
422,0.0001106094642567,Kandy Proper,2020-02-28,2020-02-29
423,0.000127749831884,Kandy Proper,2020-02-29,2020-03-01
424,2.282981443920495e-05,Kandy Proper,2020-03-01,2020-03-02
