,HCHO Value,Date
2019-12-25 00:00:00,2.9884302588779927e-05,2019-12-25
2019-12-26 00:00:00,2.923294307019481e-05,2019-12-26
2019-12-27 00:00:00,4.874119039013025e-05,2019-12-27
2019-12-28 00:00:00,0.0002435742998434,2019-12-28
2019-12-29 00:00:00,0.0001683466884456,2019-12-29
2019-12-30 00:00:00,0.0001406881091402,2019-12-30
2019-12-31 00:00:00,-1.0951929722871224e-05,2019-12-31
2020-01-01 00:00:00,7.155854597694045e-05,2020-01-01
2020-01-02 00:00:00,3.4902131511479535e-05,2020-01-02
2020-01-03 00:00:00,0.0001230119750996,2020-01-03
2020-01-04 00:00:00,0.0001648876523788,2020-01-04
2020-01-05 00:00:00,0.0001538563380404,2020-01-05
2020-01-06 00:00:00,0.0001389952001376,2020-01-06
2020-01-07 00:00:00,2.208422988999331e-05,2020-01-07
2020-01-08 00:00:00,5.9849775620916735e-06,2020-01-08
2020-01-09 00:00:00,0.0001593083649141,2020-01-09
2020-01-10 00:00:00,6.494334061404368e-05,2020-01-10
2020-01-11 00:00:00,-0.0001014234631775,2020-01-11
2020-01-12 00:00:00,8.98590430574081e-05,2020-01-12
2020-01-13 00:00:00,0.000255274243036,2020-01-13
2020-01-14 00:00:00,7.213411316676246e-05,2020-01-14
2020-01-15 00:00:00,6.347479632876642e-06,2020-01-15
2020-01-16 00:00:00,-2.5136813295502327e-06,2020-01-16
2020-01-17 00:00:00,8.657344658866957e-07,2020-01-17
2020-01-18 00:00:00,4.245150261323624e-06,2020-01-18
2020-01-19 00:00:00,6.611775819286781e-05,2020-01-19
2020-01-20 00:00:00,8.156279331884199e-05,2020-01-20
2020-01-21 00:00:00,0.00010824260068,2020-01-21
2020-01-22 00:00:00,6.202056080693438e-05,2020-01-22
2020-01-23 00:00:00,1.579852093386877e-05,2020-01-23
2020-01-24 00:00:00,2.5639344712949608e-05,2020-01-24
2020-01-25 00:00:00,0.0001282278656513,2020-01-25
2020-01-26 00:00:00,8.292953115424783e-05,2020-01-26
2020-01-27 00:00:00,-1.2934752344508092e-05,2020-01-27
2020-01-28 00:00:00,0.000226189160589,2020-01-28
2020-01-29 00:00:00,0.0001500660399675,2020-01-29
2020-01-30 00:00:00,0.0001993341817876,2020-01-30
2020-01-31 00:00:00,0.0002360347703028,2020-01-31
2020-02-01 00:00:00,4.147988255400665e-05,2020-02-01
2020-02-02 00:00:00,0.0001101811390116,2020-02-02
2020-02-03 00:00:00,8.359787684691174e-05,2020-02-03
2020-02-05 00:00:00,3.033703627091292e-05,2020-02-05
2020-02-07 00:00:00,0.0001885921593239,2020-02-07
2020-02-08 00:00:00,0.000206615412484,2020-02-08
2020-02-09 00:00:00,0.0002099230082314,2020-02-09
2020-02-10 00:00:00,0.0001012152970348,2020-02-10
2020-02-11 00:00:00,0.0001661103129684,2020-02-11
2020-02-12 00:00:00,0.0001229846951001,2020-02-12
2020-02-13 00:00:00,7.985907723195851e-05,2020-02-13
2020-02-14 00:00:00,2.80674982805179e-05,2020-02-14
2020-02-15 00:00:00,2.8557976474641303e-05,2020-02-15
2020-02-16 00:00:00,5.939227088696713e-05,2020-02-16
2020-02-17 00:00:00,-2.991632775418153e-05,2020-02-17
2020-02-18 00:00:00,8.477630699895465e-05,2020-02-18
2020-02-19 00:00:00,8.624971456350402e-05,2020-02-19
2020-02-20 00:00:00,0.0001091362161538,2020-02-20
2020-02-21 00:00:00,9.951467357187598e-05,2020-02-21
2020-02-22 00:00:00,9.275851615561304e-05,2020-02-22
2020-02-23 00:00:00,8.600235873935012e-05,2020-02-23
2020-02-24 00:00:00,7.92462013230872e-05,2020-02-24
2020-02-25 00:00:00,2.852183108554632e-05,2020-02-25
2020-02-26 00:00:00,3.690094368802118e-05,2020-02-26
2020-02-27 00:00:00,8.417925604034724e-05,2020-02-27
2020-02-28 00:00:00,0.0001106094642567,2020-02-28
2020-02-29 00:00:00,0.000127749831884,2020-02-29
2020-03-01 00:00:00,2.282981443920495e-05,2020-03-01
2020-03-02 00:00:00,0.0002515676940223,2020-03-02
2020-03-03 00:00:00,0.0002509742155915,2020-03-03
2020-03-04 00:00:00,0.0001648506277572,2020-03-04
2020-03-07 00:00:00,0.0002437990954255,2020-03-07
2020-03-08 00:00:00,0.000121599683705,2020-03-08
2020-03-09 00:00:00,9.108401704156445e-05,2020-03-09
2020-03-10 00:00:00,0.0001796623974317,2020-03-10
2020-03-11 00:00:00,0.0001286283394897,2020-03-11
2020-03-12 00:00:00,0.0001727288425821,2020-03-12
2020-03-13 00:00:00,0.0002123434847794,2020-03-13
2020-03-15 00:00:00,8.707282150456954e-05,2020-03-15
2020-03-16 00:00:00,7.012736708837104e-05,2020-03-16
2020-03-17 00:00:00,8.756120459234736e-05,2020-03-17
2020-03-18 00:00:00,0.0001049950420963,2020-03-18
2020-03-19 00:00:00,0.0001224288796003,2020-03-19
2020-03-20 00:00:00,7.542810292997175e-05,2020-03-20
2020-03-21 00:00:00,0.0002530440598434,2020-03-21
2020-03-22 00:00:00,0.0001270776035311,2020-03-22
2020-03-23 00:00:00,0.000183833879955,2020-03-23
2020-03-24 00:00:00,7.428871762571976e-05,2020-03-24
2020-03-25 00:00:00,0.0001623573528554,2020-03-25
2020-03-27 00:00:00,0.000127765218398,2020-03-27
2020-03-28 00:00:00,0.0001197896427536,2020-03-28
2020-03-29 00:00:00,0.0002912754796542,2020-03-29
2020-03-30 00:00:00,5.84370020313593e-05,2020-03-30
2020-03-31 00:00:00,0.0001321798643605,2020-03-31
2020-04-01 00:00:00,0.0002143646010247,2020-04-01
2020-04-02 00:00:00,0.000204200793442,2020-04-02
2020-04-03 00:00:00,0.0002238080474567,2020-04-03
2020-04-04 00:00:00,0.0002362266484168,2020-04-04
2020-04-05 00:00:00,0.0001707266449636,2020-04-05
2020-04-06 00:00:00,0.0002627602403354,2020-04-06
2020-04-07 00:00:00,0.0001451442359196,2020-04-07
2020-04-09 00:00:00,0.0002910975323889,2020-04-09
2020-04-10 00:00:00,0.0002589800087883,2020-04-10
2020-04-11 00:00:00,0.0001375786567285,2020-04-11
2020-04-12 00:00:00,6.81672975406137e-05,2020-04-12
2020-04-13 00:00:00,6.484950670100219e-05,2020-04-13
2020-04-14 00:00:00,8.754926922942671e-05,2020-04-14
2020-04-15 00:00:00,0.0001330184937399,2020-04-15
2020-04-16 00:00:00,0.0001333195365245,2020-04-16
2020-04-17 00:00:00,0.0001336205793091,2020-04-17
2020-04-18 00:00:00,0.0001339216220938,2020-04-18
2020-04-19 00:00:00,-4.14074375485672e-05,2020-04-19
2020-04-20 00:00:00,6.943667528661855e-05,2020-04-20
2020-04-21 00:00:00,7.61536238488355e-05,2020-04-21
2020-04-22 00:00:00,0.0001512278850668,2020-04-22
2020-04-23 00:00:00,0.0002263021462848,2020-04-23
2020-04-24 00:00:00,-4.533776899965042e-05,2020-04-24
2020-04-25 00:00:00,0.0001478372587909,2020-04-25
2020-04-26 00:00:00,0.0002070498634637,2020-04-26
2020-04-27 00:00:00,0.0002005466185816,2020-04-27
